"CODEMPRESA","PROCESSO","DATA","DESCRICAO","DOCUMENTO","INTERNET","ID","DTMAX","IMPMEMO","IMPRESSAO"
193,"00116655520098260565","20/09/2010","MESA DO ESCREVENTE 09/09.","","True",4498,"","","True"
193,"00116655520098260565","29/09/2010","DO. INTIME O EXEQUENTE A ESCLAREÇER OBJETIVAMENTE EM 5 DIAS O PEDIDO DE FOLHAS 44. PROTOCOLAMOS PETIÇÃO EXPLICANDO QUE OS RÉUS NÃO CUMPRIRAM COM O ACORDO.","","True",4499,"","","True"
193,"00116655520098260565","13/12/2010","MESA DO ESCREVENTE 09/11","","True",4500,"","","True"
193,"00116655520098260565","28/01/2011","MANDADO EXPEDIDO.","","True",4501,"","","True"
193,"00116655520098260565","07/02/2011","DO. MANIFESTE-SE O EXEQUENTE OS RÉUS SE MUDARAM PARA LUGAR INCERTO E NÃO SABIDO. PROTOCOLAMOS EPTIÇÃO REQUERENDO CITAÇÃO POR EDITAL.","","True",4502,"","","True"
193,"00116655520098260565","24/02/2011","PROCESSO COM MINISTÉRIO PUBLICO - 18/02","","True",4503,"","","True"
193,"00116655520098260565","15/03/2011","MESA DO CHEFE 28/02","","True",4504,"","","True"
193,"00116655520098260565","25/03/2011","DO. INDEFIRO CONSIDERANDO A POSSIBILIDADE DE SE TER O ATUAL ENDEREÇO ATRAVÉS DE SISTEMAS INFO-JUD E BANCO CENTRAL. ","","True",4505,"","","True"
193,"00116655520098260565","28/03/2011","PROTOCOLAMOS PETIÇÃO REQUENREDO A LOCALIZAÇÃO DO ENDEREÇO VIA BANCO CENTRAL OU INFO-JUD.","","True",4506,"","","True"
193,"00116655520098260565","13/04/2011","DO. RECOLHER 10,00 POR CADA PESQUISA. PROTOCOLAMOS PETIÇÃO JUNTANDO GUIA REQUERIDA PELO JUIZ.","","True",4507,"","","True"
193,"00116655520098260565","02/05/2011","DO. JUNTAR + R$ 10,00. PROTOCOLAMOS PETIÇÃO JUNTANDO GUIA DE R$ 10,00.","","True",4508,"","","True"
193,"00116655520098260565","06/06/2011","RUA SÃO SEBASTIÃO, 821 - SANTO AMARO - SP, RUA SILVIA, 541 APT. 04 - SÃO CAETANO DO SUL E RUA GINO AMADEI, 95 - SÃO BERNADO DO CAMPO.
","","True",4509,"","","True"
193,"00116655520098260565","07/06/2011","PROTOCOLAMOS PETIÇÃO REQUERENDO CITAÇÃO NOS ENDEREÇOS FORNECIDOS PELA RECEITA FEDERAL, JUNTEI GUIA POSTAL.","","True",4510,"","","True"
193,"00116655520098260565","08/07/2011","DO. PROVIDENCIE 3 COPIAS DAS FOLHAS 46.","","True",4511,"","","True"
193,"00116655520098260565","10/07/2011","PROTOCOLAMOS PETIÇÃO JUNTANDO COPIA.","","True",4512,"","","True"
193,"00116655520098260565","02/08/2011","MANDADO COM OFICIAL.","","True",4513,"","","True"
193,"00116655520098260565","23/08/2011","DO. FORNEÇA O EXEQUENTE 3 COPIAS DAS FOLHAS 46. EM 48 HORAS.","","True",4514,"","","True"
193,"00116655520098260565","25/08/2011","ENTREGOU PARA ESCREVENTE SILVIA.","","True",4515,"","","True"
193,"00116655520098260565","14/09/2011","EM 25/08 MINISTÉRIO PUBLICO SE DEU    DO CASO.","","True",4516,"","","True"
193,"00116655520098260565","21/10/2011","DO. MANIFESTE-SE O EXEQUENTE EM 5 DIAS. PROTOCOLAMOS PETIÇÃO REQUERENDO A PENHORA DO IMOVEL. JUNTEI MATRICULA.","","True",4517,"","","True"
193,"00116655520098260565","14/12/2011","MESA DO CHEFE 01/12","","True",4518,"","","True"
193,"00116655520098260565","06/03/2012","FLS. 110 - DEFIRO A PENHORA DA NUA PROPRIEDADE DO BEM INDICADO, CONSTITUINDO DEPOSITÁRIA A REPRESENTANTE LEGAL DOS EXECUTADOS. LAVRE-SE O TERMO. COM A PROVIDÊNCIA ACIMA EXAURIDA, PROVIDENCIE A SERVENTIA A AVERBAÇÃO ATRAVÉS DO SISTEMA ELETRÔNICO DE PENHORA ON LINE NO REGISTRO IMOBILIARIO. AGUARDE-SE O DECURSO NO PRAZO  DE 15 DIAS PARA OFERECIMENTO DE IMPUGNAÇÃO.","","True",4519,"","","True"
193,"00116655520098260565","16/03/2012","MESA DO ESCREVENTE - 07/03/2012.","","True",4520,"","","True"
193,"00116655520098260565","31/05/2012","DO. MANIFESTE-SE O EXEQUENTE. PROTOCOLAMOS PETIÇÃO REQUERENDO NOMEAÇÃO DE PERITO JUDICIAL.","","True",4521,"","","True"
193,"00116655520098260565","29/06/2012","JUNTADA DE PETIÇÃO 12/06.","","True",4522,"","","True"
193,"00116655520098260565","21/08/2012","PROTOCOLAMOS PETIÇÃO REITERANDO A PETIÇÃOO DE 31/05/2012.","","True",4523,"","","True"
193,"00116655520098260565","19/09/2012","MESA DO DIRETOR.","","True",4524,"","","True"
193,"00116655520098260565","10/10/2012","DO. NOMEIO O AVALIADOR JEAN PIERRE S. ARVITRANDO OS HONORÁRIOS EM 1 SLARIO MINIMO. DEPOSITE O EXEQUENTE EM 10 DIAS.","","True",4525,"","","True"
193,"00116655520098260565","11/10/2012","PROTOCOLAMOS PETIÇÃO JUNTANDO  HONORÁRIOS DE PERITO.","","True",4526,"","","True"
193,"00116655520098260565","22/10/2012","AGUARDAND0 JUNTADA 19/10.","","True",4527,"","","True"
193,"00116655520098260565","30/01/2013","INTIMADO O PERITO EM 25/01/2013.","","True",4528,"","","True"
193,"00116655520098260565","17/07/2013","DO. A VISTA DO LAPSO DE TEMPO DECORRIDO DESDE A NOMEAÇÃO E DE QUE O JIIZO ARBITRA EM 01 SALARIO MINIMO OS HONORÁRIOS DO AVALIADOR, POR ENTENDER SUFICIENTE PARA A REALIZAÇÃO DESSE TRABALHO, NÃO ACOLHO O PEDIDO DE ARBITRAMENTO DE OUTRO VALOR. ASSIM EM SUBSTIRUIÇÃO NOMEIO A AVALIADORA SRA. IRENE DE JESUS. EXPEÇA-SE MANDADO DEVENDO O LAUDO SER APRESENTANDO EM 30 DIAS.","","True",4529,"","","True"
193,"00116655520098260565","19/08/2013","MESA DO ESCREVENTE 17/07.","","True",4530,"","","True"
193,"00116655520098260565","16/09/2013","MESA DO ESCREVENTE DESDE 17/07, PARA EXPEDIÇÃO DE MANDADO.","","True",4531,"","","True"
193,"00116655520098260565","26/09/2013","MANDADO EXPEDIDO EM 24/09.","","True",4532,"","","True"
193,"00116655520098260565","14/11/2013","MANIFESTE-SE SOBRE O LAUDO EM 05 DIAS.
PROTOCOLADA PETIÇÃO CONCORDANDO COM O LAUDO DO PERITO E REQUERENDO AS DATAS DE PRAÇAS.","","True",4533,"","","True"
193,"00116655520098260565","25/02/2014","PROTOCOLADA PETIÇÃO REITERANDO A PETIÇÃO PROTOCOLADA EM 14/11/13.","","True",4534,"","","True"
193,"00116655520098260565","09/04/2014","DO. O PEDIDO DE FOLHAS 183/184 SERÁ APRECIADO OPORTUNAMENTE. ANTES COMPROVE O EXEQUENTE A AVERBAÇÃO DE PENHORA JUNTO AO CARTÓRIO REGISTRADOR CONFORME DESPACHO DE FOLHAS 118. PROTOCOLAMOS PETIÇÃO IFORMANDO QUE O CARTÓRIO NÃO FEZ A AVERBAÇÃO DE PENHORA COMO DETERMINADO POR ESTE MM JUIZO.","","True",4535,"","","True"
193,"00116655520098260565","28/04/2014","JUNTADA DE PETIÇÃO 23/04.","","True",4536,"","","True"
193,"00116655520098260565","11/07/2014","MESA DO CHEFE 16/06.","","True",4537,"","","True"
193,"00116655520098260565","08/08/2014","MESA DO ESCREVENTE 06/08.","","True",4538,"","","True"
193,"00116655520098260565","20/08/2014","PROTOCOLAMOS PETIÇÃO JUNTANDO COMPROVANTE DE PENHORA.","","True",4539,"","","True"
193,"00116655520098260565","28/08/2014","DO. ANOTE-SE AVEBAÇÃO DE PENHORA, NOMEIO A MEGA LEILÕES PARA FAZER O EDITAL.","","True",4540,"","","True"
193,"00116655520098260565","01/09/2014","PROTOCOLAMOS PETIÇÃO JUNTANDO CALCULO PARA LEILÃO. PROTOCOLAMOS PETIÇÃO REQUERENDO RESERVA DE DEBITO DA AUTRA AÇÃO DA 2º VARA CIVEL.","","True",4541,"","","True"
193,"00116655520098260565","03/10/2014","JUNTADA DE PETIÇÃO 22/09.","","True",4542,"","","True"
193,"00116655520098260565","16/10/2014","CONCLUSOS 14/10.","","True",4543,"","","True"
193,"00116655520098260565","03/11/2014","JUNTADA DE PETIÇÃO.","","True",4544,"","","True"
193,"00116655520098260565","05/11/2014","PRAÇA DIA 19/01/2015 AS 15:00HS.","","True",4545,"","","True"
193,"00116655520098260565","21/01/2015","CONCLUSÃO 20/01.","","True",4546,"","","True"
193,"00116655520098260565","26/01/2015","DO. DEFIRO O PEDIDO DA RESERVA DE CREDITO. PUBLIQUE-SE AS PRAÇAS 19/01 ATÉ 21/01 E 2º PRAÇA 21/01/2015 ATÉ 29/02/2015.","","True",4547,"","","True"
193,"00116655520098260565","02/03/2015","JUNTADA DE PETIÇÃO 26/01.","","True",4548,"","","True"
193,"00116655520098260565","19/03/2015","PROTOCOLADA PETIÇÃO REQUERENDO NOVAS DATAS DE PRAÇAS.","","True",4549,"","","True"
193,"00116655520098260565","14/05/2015","DO. PROVIDENCIE O EXEQUENTE O NECESSÁRIO PARA A REALIZAÇÃO DE NOVA PRAÇA. PROTOCOLAMOS PETIÇÃO INDICANDO A MEGA LEILÕES.","","True",4550,"","","True"
193,"00116655520098260565","18/06/2015","PROTOCOLAMOS PETIÇÃO JUNTANDO NOSSA PETIÇÕES NOVAMENTE, POIS NÃO FORAM JUNTADAS NO PROCESSO.","","True",4551,"","","True"
193,"00116655520098260565","27/08/2015","ACEITO A MEGA LEILÕES PARA A REALIZAÇÃO DA PRAÇA, DEVENDO A EXEQUENTE PTOVIDENCIA O NECESSARIO. AGUARDE-SE POR 10 DIA.DO","","True",4552,"","","True"
193,"00116655520098260565","21/09/2015","DO. PRAÇAS
1° 03/11/2015 ATÉ 05/11/2015
2° 05/11/2015 ATÉ 26/11/2015","","True",4553,"","","True"
193,"00116655520098260565","10/11/2015","DO. JUNTE O AUTOR 1 DOJ.
PROTOCOLAMOS PETIÇÃO JUNTANDO GUIA OFICIAL JUSTIÇA.","","True",4554,"","","True"
193,"00116655520098260565","02/12/2015","MANDADO EXPEDIDO.","","True",4555,"","","True"
193,"00116655520098260565","27/01/2016","MANIFESTE-SE SOBRE A CERTIDÃO DE OFICIAL DE JUSTIÇA.","","True",4556,"","","True"
193,"00116655520098260565","03/02/2016","LISTADO O LEILÃO.
VOLTOU O PROCESSO PARA INTIMAR O REU A PAGAR EM 15 DIAS SOB PENA DE PENHORA.","","True",4557,"","","True"
193,"00116655520098260565","22/03/2016","NÃO LOCALIZOU OS REUS, PROTOCOLAMOS PETIÇÃO REQUERENDO CITAÇÃO POR EDITAL","","True",4558,"","","True"
193,"00116655520098260565","20/05/2016","DEFIRO CITAÇÃO POR EDITAL POIS NÃO FORAM TENTADO PARA LOCALIZAR OS REUS.","","True",4559,"","","True"
193,"00116655520098260565","30/05/2016","PROTOCOLAMOS PETIÇÃO REQUERENDO LOCALIZAÇÃO DOS REQUERIDOS ATRAVES DO BACENJUD E INFOJUD. JUNTE GUIA","","True",4560,"","","True"
193,"00116655520098260565","27/07/2016","MESA DO CHEFE 28/06","","True",4561,"","","True"
193,"00116655520098260565","17/08/2016","MANIFESTE-SE O EXEQUENTE SOBRE A PESQUISA BACENJUD. DO 24/08","","True",4562,"","","True"
193,"00116655520098260565","29/08/2016","PROTOCOLAMOS PETIÇÃO REQUERENDO CITAÇÃO DOS REQUERIDOS EM VINHEDO. JUNTEI GUIA","","True",4563,"","","True"
193,"00116655520098260565","28/10/2016","JUNTADO NOSSA PETIÇÃO DESDE 08/09.","","True",4564,"","","True"
193,"00116655520098260565","12/01/2017","Manifeste-se o exequente em termos de prosseguimento.
PROTOCOLAMOS PETIÇÃO REQUERENDO PENHORA DO APARTAMENTO.","","True",4565,"","","True"
193,"00116655520098260565","22/02/2017","DO. Providencie o exequente a juntada da C.R.I. atualizada , bem como o cálculo do débito atualizado , no prazo de 15 dias.Após, apreciarei o pedido de fls. 352.
PROTOCOLAMOS PETIÇÃO JUNTANDO MATRICULA E CALCULO.","","True",4566,"","","True"
193,"00116655520098260565","20/03/2017","JUNTADA DE PETIÇÃO 15/03.","","True",4567,"","","True"
193,"00116655520098260565","05/04/2017","DO. EXPEÇA-SE MANDADO DE CANCELAMENTO DE PENHORA. FORNEÇA DADOS PARA ENVIAR A ARISP. PROTOCOLADA PETIÇAO FORNECENDO DADOS PARA ENVIO DO BOLETO DA ARISP.","","True",4568,"","","True"
193,"00116655520098260565","24/04/2017","Ciência aos interessados acerca de fls. 377, para as devidas providências.","","True",4569,"","","True"
193,"00116655520098260565","05/05/2017","Intimando o Executado para recolher R$21,52 em guia DARE, código 304-9, referente a TCPA, de responsabilidade do(s) constituído(s), no prazo legal. ","","True",4570,"","","True"
193,"00116655520098260565","02/06/2017","DO. CIÊNCIA AS PARTES SOBRE O LEILÃO DA 2ª VARA CÍVEL","","True",4571,"","","True"
193,"00116655520098260565","14/06/2017","A Executada se confunde e causa confusão nestes autos, não bastasse já ter sido alertada das consequências da má fé processual.A petição de fls. 388/389 diz respeito à execução perante a 2a. Vara Cível local, e a praça designada diz respeito ao crédito lá executado, também concernente a despesas condominiais, posteriores às aqui executadas, logo, a petição aqui apresentada deveria sê-lo lá.A marcha processual deste feito deve atender ao despacho de fls. 371, e, como óbvio, após a averbação da penhora, refeita em virtude do cancelamento da anterior, em virtude de decisão deste Juízo, a execução deverá ter regular prosseguimento, ou seja, nova avaliação e nova praça designada, desde que não haja quitação da obrigação.Por fim, tendo em vista a anunciada incapacidade do outro Executado, que enquanto menor era representado pelo pai, também oportunista, em virtude do momento, o que só confirma o intuito pouco sério dos devedores em solucionar as pendências oriundas do próprio imóvel que lhes serve moradia, dê-se vista ao digno representante do MP para ciência e manifestação quanto ao ali colocado, que, de qualquer forma, serve a este processo.","","True",4572,"","","True"
193,"00116655520098260565","05/07/2017","DO.Nos termos da cota do ilustre Dr. Curador, providencie-se.Prazo: 10 dias.Int. (...cota do MP: aguardo regularização da representação processual da parte ""incapaz"" e nova vista dos autos a seguir). ","","True",4573,"","","True"
193,"00116655520098260565","22/08/2017","PROCESSO NA MESA DO ESCREVENTE PARA DAR ANDAMENTO","","True",4574,"","","True"
193,"00116655520098260565","25/08/2017","DO PROCESSE-SE A REPRESENTAÇÃO DA PARTE INCAPAZ","","True",4575,"","","True"
193,"00116655520098260565","24/11/2017","DO DETERMINO A NOEMAÇÃO DE CURADOR ESPECIAL PARA DEFENDER OS INTERESSES DO INCAPAZ CARLOS.","","True",4576,"","","True"
193,"00116655520098260565","06/12/2017","DO NOMEIO DRA ELIZABETH PARA SE MANIFESTAR NO PROCESSO NO PRAZO LEGAL.","","True",4577,"","","True"
193,"00116655520098260565","16/02/2018","DO MANIFESTE-SE O EXEQUENTE","","True",4578,"","","True"
193,"00116655520098260565","23/02/2018","PROT PET REPLICAO DO CURADOR ESPECIAL","","True",4579,"","","True"
193,"00116655520098260565","16/03/2018","DO PROCESSO NO CONTADOR","","True",4580,"","","True"
193,"00116655520098260565","22/06/2018","DO MANIFESTE-SE O EXEQUENTE.
PROT PER REQUERENDO REGISTRO DE PENHORA E  NOMEAÇÃO DE PERITO PARA AVALIAR O IMOVEL","","True",4581,"","","True"
193,"00116655520098260565","12/07/2018","DO LAVRE- SE TERMO E FORNEÇA O EXEQUENTE DADOS PARA ARISP
PROT PET FORNECENDO DADOS PARA ARISP","","True",4582,"","","True"
193,"00116655520098260565","31/10/2018","PROT PET JUNTANDO GUIA PAGA DA ARISP DE R$ 399,67","","True",4583,"","","True"
193,"00116655520098260565","23/11/2018","DO MATRICULA JA AVERBADA. MANIFESTE-SE O EXEQUENTE.
PROT PET REQ DATAS DE PRAÇAS","","True",4584,"","","True"
193,"00116655520098260565","12/12/2018","DO NOMEIO MEGA LEILOES","","True",4585,"","","True"
193,"00116655520098260565","17/12/2018","1O. LEILÃO 28/03 ATÉ 02/04/2019
2O. LEILÃO 02/04 ATÉ 23/04/2019
2O LEILÃO 60% DA AVALIAÇÃO DE R$ 619.313,00 - DO 13/02/2019
PASSEI EMIAL PARA ADMINISTRADORA
MEGA LEILÕES
PASSEI EMAIL PARA MORAES IMOVEIS","","True",4586,"","","True"
193,"00116655520098260565","12/04/2019","DO DEFIRO A RESERVA DE R$ 56.229,47 A FAVOR DO MUNICIPIO","","True",4587,"","","True"
193,"00116655520098260565","12/06/2019","DO MANIFESTE-SE SOBRE A PETIÇÃO DO LEILOEIRO REQUERENDO QUE O IMOVEL VA A LEILÃO POR 50%.
PROT PET CONCORDANDO COM A PETIÇÃO DO LEILOEIRO","","True",4588,"","","True"
193,"00116655520098260565","16/08/2019","DO O PROCESSO ESTA DIGITALIZADO","","True",4589,"","","True"
193,"00116655520098260565","27/11/2019","DO INTIME O LEILOEIRO PARA NOVAS DATAS DE PRAÇAS","","True",4590,"","","True"
193,"00116655520098260565","06/12/2019","DO 06/02 ATE 10/02/2020
   10/02 ATE 04/03/2020
MEGA LEILÕES","","True",4591,"","","True"
193,"00116655520098260565","05/02/2020","DO C. DE OFICIOS 645.652 MEGA LEILÃO","","True",4592,"","","True"
193,"00116655520098260565","14/02/2020","PROT 10/02 SOBRE A PREFERENÇA DE CRÉDITO NA CUP DE SENTENÇA ","","True",4593,"","","True"
193,"00116655520098260565","19/08/2020","PROT PET REQ NOVAS DATAS DE LEILÕES ","","True",4594,"","","True"
193,"00116655520098260565","07/10/2020","DO INTIME O LEILOEIRO PARA NOVAS DATAS DE LEILÕES","","True",4595,"","","True"
193,"00116655520098260565","28/10/2020","DATAS DOS LEILÕES
1O. 19/11/2020 ATE 24/11/2020
2O. 24/11/2020 ATE 14/12/2020
MEGA LEILÕES","","True",4596,"","","True"
193,"00116655520098260565","26/12/2020","DO MANIFESTE-SE SOBRE O LEILÃO NEGATIVO 
PROT PET REQ NOVAS DATAS DE PRAÇA ","","True",4597,"","","True"
193,"00116655520098260565","17/02/2021","DO INDFIQUE O LEILOEIRO PARA DESIGNAÇÃO DE NOVAS DATAS DE PRAÇA","","True",4598,"","","True"
193,"00116655520098260565","08/03/2021","NOVAS DATAS DE PRAÇA
06/04 ATÉ 09/04/2021
09/04 ATÉ 03/05/2021
60% DA AVALIAÇÃO","","True",4599,"","","True"
193,"00116655520098260565","21/05/2021","MANIFESTE-SE SOBRE LEILÃO NEGATIVO 
PROT PET REQ NOVAS DATAS DE PRAÇA","","True",4600,"","","True"
193,"00116655520098260565","11/06/2021","DO MANIFESTE-SE O LEILOEIRO","","True",4601,"","","True"
193,"00116655520098260565","21/07/2021","DO 1º LEILÃO 17/08 ATÉ 20/08/2021
2º LEILÃO 20/08/2021 ATÉ 15/09/2021
MEGA LEILÃO 60% AVALIAÇÃO","","True",4602,"","","True"
193,"00116655520098260565","16/08/2021","PROT PET DE ACORDO","","True",4603,"","","True"
193,"00116655520098260565","22/11/2021","EXTINTO","","True",4604,"","","True"
195,"10054601220198260704","13/08/2019","INICIAL","","True",4611,"","","True"
195,"10054601220198260704","15/08/2019","DO CITE-SE PARA PAGAR EM 3 DIDAS - HON 10%
CARTA DE CITAÇAO EXPEDIDA EM 14/08","","True",4612,"","","True"
195,"10054601220198260704","23/08/2019","JUNTADO AR POSITIVO NESTA DATA (este juiz quer que espere os 15 dias que é o prazo para embargos para após deferir a penhora on line) - prazo 16/09
","","True",4613,"","","True"
195,"10054601220198260704","16/09/2019","PROT PET REQ PENHORA ON LINE. JUNTEI CALCULO E CUSTAS","","True",4614,"","","True"
195,"10054601220198260704","17/09/2019","SALA DO JUIZ ","","True",4615,"","","True"
195,"10054601220198260704","11/10/2019","PENHOROU R$ 2.912,15
JUNTE CUSTAS POSTAIS.
PROT PET JUNTANDO CUSTAS POSTAIS E REQUERI A PENHORA DO APT","","True",4616,"","","True"
195,"10054601220198260704","16/10/2019","JUNTE CRI ATUALIZADA E ENDEREÇO DE EMAIL PARA ARISP
PROT PET JUNTANDO MATRICULA ATUALIZADA, E DADOS PARA ARISP (PAGUEI R$ 62,00 DE MATRICULA)","","True",4617,"","","True"
195,"10054601220198260704","18/10/2019","MANIFESTE-SE O EXEQUENTE SOBRE A AÇAÕ DA CAIXA
PROT PET DIZENDO QUE AINDA NAÕ TEM SENTENÇA, JUNTEI PRINT DA CAIXA","","True",4618,"","","True"
195,"10054601220198260704","29/11/2019","FERNANDA INTIMADA EM 26/11","","True",4619,"","","True"
195,"10054601220198260704","09/12/2019","PROT PET REQ A EXPEDIÇÃO DE MANDADO DE LEVANTAMENTO E A PENHORA DO APT. JUNTEI FORMULARIO","","True",4620,"","","True"
195,"10054601220198260704","12/12/2019","DO AGUARDE-SE O DECURSO DE PRAZO PARA IMPUGNAÇÃO","","True",4621,"","","True"
195,"10054601220198260704","08/01/2020","PROT PET REITERANDO A EXP GUIA POIS O PRAZO PARA IMPUGNAÇÃO TERMINOU EM 17/12/2019","","True",4622,"","","True"
195,"10054601220198260704","14/01/2020","DO JUNTE CUSTAS PARA INTIMAR OS EXECUTADOS.
PROT PET JUNTANDO AS CUSTAS ","","True",4623,"","","True"
195,"10054601220198260704","06/02/2020","CARTA DE INTIMAÇAÕ DOS EXECUTADOS","","True",4624,"","","True"
195,"10054601220198260704","02/03/2020","JUNTADO ARISP 23/02/2020","","True",4625,"","","True"
195,"10054601220198260704","04/03/2020","PROT PET REQ EXP GUIA DO VALOR DESPERTADOM JUNT. CÁLCULO DESCONTANDO r$ 2.912,15 E RETIRA O PEDIDO DE PENHORA DO APTO","","True",4626,"","","True"
195,"10054601220198260704","11/03/2020","FICARÁ O EXECUTADO INTIMADO DA PENHORA, EXPEÇA-SE CARTA DE INTIMAÇÃO INTIME-SE O CREDOR HIPOTECÁRIO E EVENTUAIS CREDORES COM PENHORAS ANTERIORMENTE AVERBADAS ARISP","","True",4627,"","","True"
933,"40321100720258260002","05/11/2025","PROCESSO DISTRIBUIDO - APT 04","","True",17675,"","","True"
953,"11627049420248260100","06/11/2025","JUNTADO MANDADO POSITIVO EM 29/10
PROT PET REQ PENHORA ON LINE","","True",17676,"","","True"
953,"11710599320248260100","06/11/2025","MANDADO NEGATIVO (MUDOU-SE)
PROT PET REQ EXPEDIÇÃO DE OFICIO PARA LOCALIZAR O ENDEREÇO DO ALBERTO ENRICO","","True",17677,"","","True"
244,"10141534620228260100","06/11/2025","PROT PET REQ PENHORA ON LINE DA QUANTIA AINDA DEVIDA (APÓS AGOSTO DE 2025)","","True",17678,"","","True"
976,"40363191620258260100","03/11/2025","DO JUIZ CONSIDEROU CITADO O EXECUTADO EM 28/10,  POR TER O ADVOGADO JUNTADO PROCURAÇÃO NO PROCESSO.
PROT PET REQ PENHORA ON LINE","","True",17679,"","","True"
211,"10031151120258260010","06/11/2025","DO CIENCIA DO AR RECEBIDO EM CONTAGEM - MINAS GERAIS POR TERCEIROS
PROT PET REQ EXPEDIÇÃO DE CARTA PRECATORIA PARA MINAS","","True",17680,"","","True"
195,"10054601220198260704","04/06/2020","JUNTADO AR POSITIVO EM 27/05/20.
JUNTADO AR POSITIVO SW INTIMAÇÃO EM 02/06","","True",4628,"","","True"
195,"10054601220198260704","10/06/2020","DO MANIFESTA-SE EXQTE.
PROT PET REQ O JUIZ DETERMINE QUE O CARTÓRIO CUMPRA A DETERMINAÇÃO P REFISTRAR A PENHORAQ POR SE TRATAR DE DIVIDA ORIUNDO DO IMOVEL ","","True",4629,"","","True"
195,"10054601220198260704","20/06/2020","DO CITA-SE A AGRAVO  A MANIFESTAÇÃO DA CAIXA ","","True",4630,"","","True"
195,"10054601220198260704","22/06/2020","MANIFESTA-SE O EXQTE (PET DA CAIXA).
PROT PET FALANDO DA PET DA CAIXA","","True",4631,"","","True"
195,"10054601220198260704","25/06/2020","DO INFORMEM OS INTERESSADOS ACERCA DA AVERBAÇÃO REALIZADA DE (FLS. 132).
PAGUE R$ 55,00 MATRICULA.
PROT PET INFORMANDO DA AÇÃO DA CAIXA E. FEDERALQUE VAI TER AUDIÊNCIA ","","True",4632,"","","True"
195,"10054601220198260704","01/07/2020","DO AGUARDE A REALIZAÇÃO DA AUDIÊNCIA EM 01/07 DA CAIXA C/O EDUARDO","","True",4633,"","","True"
195,"10054601220198260704","18/08/2020","INFORME O EXQTE SOBRE A AUDIÊNCIA.
PROT PET INFORMANDO QUE A AUDIÊNCIA SERÁ EMM 31/08/2020","","True",4634,"","","True"
195,"10054601220198260704","25/08/2020","DO AGUARDE-SE O RESULTADO DA AUDIENCIA PARA 31/08/2020, PROCEDENDO EXEQUENTE A COMUNICAÇÃO A ESTE JUIZO","","True",4635,"","","True"
195,"10054601220198260704","11/09/2020","PROT INFORMANDO QUE NÃO HOUCE AUDIÊNCIA NA JUSTIÇA FEDERAL ","","True",4636,"","","True"
195,"10054601220198260704","17/09/2020","MANIFESTE-SE O EXQTE NO QUE ENTENDER DE DIREITO 
PROT PET REITEIRANDO A PENHORA DO APTO POR SER DIVIDA PROPTER REM ","","True",4637,"","","True"
195,"10054601220198260704","22/09/2020","DO JUNTE MATRICULA ATUALIZADA.
PROT PET JUNTANDO A MATRICULA ATUALIZADA (R$55,00)","","True",4638,"","","True"
195,"10054601220198260704","28/09/2020","SALA DO JUIZ 25/09/2020","","True",4639,"","","True"
195,"10054601220198260704","16/10/2020","DO LAVRE-SE O TERMO DE PENHORA.INTIME OS EXECUTADOS E O CREDOR HIPOTECARIO.
PROT PET FORNECENDO DADOS PARA O ENVIO DO BOLETO DA ARISP E CUSTAS.","","True",4640,"","","True"
195,"10054601220198260704","04/11/2020","PROT PET DIZENDO QUE O CARTÓRIO NÃO PROCEDEU A AVERBAÇÃO  DA PENHORA E NEM EXPEDIU AS CARTAS DE INTIMAÇÃO  ","","True",4641,"","","True"
195,"10054601220198260704","10/11/2020","DO O PROCESSO SE ENCONTRA NA FILA DE TRABALHO","","True",4642,"","","True"
195,"10054601220198260704","09/12/2020","PROT PET REITEIRANDO REGISTRO DE PENHORA","","True",4643,"","","True"
195,"10054601220198260704","16/12/2020","DO AGUARDE A ORDEM CRONOLOGICA","","True",4644,"","","True"
195,"10054601220198260704","12/01/2021","FIZ RECLAMAÇÃO NA OUVIDORIA Nº 2021/0003966","","True",4645,"","","True"
195,"10054601220198260704","19/01/2021","DO JUNTE O EXEQUENTE NOVO CALCULO
PROT PET JUNTANDO NOVO CALCULO","","True",4646,"","","True"
195,"10054601220198260704","22/02/2021","PENHORA PH000353589 - 11ºRI","","True",4647,"","","True"
195,"10054601220198260704","09/03/2021","DO MANIFESTE-SE O EXQTE EM 15 DIAS 
PROT PET DIZENDO QUE A PRENOTAÇÃO FOI DEVOLVIDA PORÉM O CARTÓRIO NÃO JUNTOU NO PROCESSO ATÉ AGORA","","True",4648,"","","True"
195,"10054601220198260704","16/03/2021","DO PROVIDENCIE A SERVENTIA A JUNTADA DA NOTA DEVOLUTIVA DO CARTORIO PARA CIENCIA DO CREDOR","","True",4649,"","","True"
195,"10054601220198260704","08/04/2021","DO MANIFESTE-SE O REQTE 
PROT PET EXPLICANDO QUE TEM A SUSPENÇÃO DA ARREMATAÇÃO","","True",4650,"","","True"
195,"10054601220198260704","13/04/2021","DO LAVRE NOVO TERMO DE PENHORA. 
SEM SUBSTITUIÇÃO AQUELE DE FLS 239","","True",4651,"","","True"
195,"10054601220198260704","04/05/2021","PROT PET REQ QUE O CARTÓRIO CUMPRA A DETERMINAÇÃO DO JUIZ ","","True",4652,"","","True"
195,"10054601220198260704","07/05/2021","DO AGUARDE A ORDEM CRONOLOGICA.","","True",4653,"","","True"
